epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
116;11;0;163;85.7;5.24;8.65;0;0;7;0
116;11;1;117;91.6;6;8.65;0;0;7;0
116;0;2;360;26.4;6.6;3;0;0;8;0
117;12;0;163;92.7;5.24;9.2;74;134;7;1
117;12;1;117;98.9;6.04;9.3;60;134;7;1
117;1;2;360;33.1;6.56;3.3;0;134;8;1
118;13;0;89;99.5;5.2;9.75;0;0;7;0
118;13;1;57;105.2;6;9.85;0;0;7;0
118;2;2;360;40.3;6.56;3.55;0;0;8;0
119;14;0;89;106.5;5.32;10.3;89;146;7;1
119;14;1;57;112.3;6.08;10.4;57;146;7;1
119;3;2;360;47.2;6.52;4;0;146;8;1
