"t";"iL";"iG";"iSd";"slope";"intercept"
12;13;2;0;883,58;7346,189
12;13;3;0;883,55;7346,577
12;13;4;0;883,558;7346,47
12;13;5;0;883,578;7346,202
12;13;0;1;883,969;7312,178
12;13;1;1;883,892;7313,148
12;13;2;1;883,775;7314,658
12;13;3;1;883,68;7315,894
12;13;4;1;883,588;7317,085
12;13;5;1;883,478;7318,514
12;13;0;2;882,832;7268,896
12;13;1;2;882,564;7272,43
12;13;2;2;882,25;7276,63
12;13;3;2;881,994;7280,045
12;13;4;2;881,83;7282,223
12;13;5;2;881,738;7283,423
12;13;0;3;886,059;7237,289
12;13;1;3;885,916;7239,149
12;13;2;3;885,665;7242,43
12;13;3;3;885,427;7245,564
12;13;4;3;885,185;7248,77
12;13;5;3;884,969;7251,653
12;13;0;4;884,296;7201,805
12;13;1;4;884,26;7202,27
12;13;2;4;883,98;7205,898
12;13;3;4;883,562;7211,506
12;13;4;4;883,189;7216,545
12;13;5;4;882,881;7220,774
12;13;0;5;884,473;7142,953
12;13;1;5;883,959;7149,834
12;13;2;5;883,308;7158,818
12;13;3;5;882,628;7168,229
12;13;4;5;881,918;7178,248
12;13;5;5;881,653;7184,586
12;13;0;6;884,695;7108,259
12;13;1;6;884,564;7109,921
12;13;2;6;884,079;7116,327
12;13;3;6;883,433;7125,03
12;13;4;6;882,72;7134,886
12;13;5;6;883,376;7135,926
12;13;0;7;883,098;7053,441
12;13;1;7;881,922;7069,81
12;13;2;7;880,91;7083,989
12;13;3;7;880,115;7095,332
12;13;4;7;880,75;7096,999
12;13;5;7;882,696;7090,524
12;13;0;8;883,165;7043,056
12;13;1;8;881,836;7062,092
12;13;2;8;880,773;7077,295
12;13;3;8;879,987;7088,701
12;13;4;8;880,331;7092,204
12;13;5;8;882,487;7084,869
12;14;0;0;888,306;7371,899
12;14;1;0;888,306;7371,899
12;14;2;0;888,306;7371,899
12;14;3;0;888,306;7371,899
12;14;4;0;888,306;7371,899
12;14;5;0;888,306;7371,899
12;14;0;1;887,947;7334,884
12;14;1;1;887,917;7335,274
12;14;2;1;887,877;7335,781
12;14;3;1;887,84;7336,249
12;14;4;1;887,805;7336,691
12;14;5;1;887,777;7337,041
12;14;0;2;889,409;7302,799
12;14;1;2;889,409;7302,799
12;14;2;2;889,363;7303,388
12;14;3;2;889,293;7304,291
12;14;4;2;889,226;7305,149
12;14;5;2;889,161;7305,98
12;14;0;3;891,019;7257,477
12;14;1;3;890,965;7258,158
12;14;2;3;890,866;7259,428
12;14;3;3;890,741;7261,047
12;14;4;3;890,628;7262,494
12;14;5;3;890,535;7263,707
12;14;0;4;890,324;7231,512
12;14;1;4;890,324;7231,512
12;14;2;4;890,323;7231,536
12;14;3;4;890,206;7233,042
12;14;4;4;890,05;7235,074
12;14;5;4;889,9;7237,049
12;14;0;5;890,804;7166,403
12;14;1;5;890,424;7171,403
12;14;2;5;889,906;7178,376
12;14;3;5;889,423;7184,948
12;14;4;5;889,045;7190,099
12;14;5;5;889,385;7189,769
12;14;0;6;891,505;7122,54
12;14;1;6;891,26;7125,767
12;14;2;6;890,684;7133,489
12;14;3;6;890,121;7141,113
12;14;4;6;890,225;7144,124
12;14;5;6;891,421;7139,432
12;14;0;7;893,882;7101,31
12;14;1;7;893,538;7105,753
12;14;2;7;893,132;7111,058
12;14;3;7;892,72;7116,45
12;14;4;7;892,572;7119,713
12;14;5;7;893,548;7115,482
12;14;0;8;890,795;7069,021
12;14;1;8;890,047;7079,201
12;14;2;8;889,406;7087,941
12;14;3;8;888,793;7096,387
12;14;4;8;889,713;7095,214
12;14;5;8;891,761;7086,777
12;15;0;0;891,82;7370,325
12;15;1;0;891,82;7370,325
12;15;2;0;891,82;7370,325
12;15;3;0;891,82;7370,325
12;15;4;0;891,82;7370,325
12;15;5;0;891,82;7370,325
12;15;0;1;894,017;7349,757
12;15;1;1;894,017;7349,757
12;15;2;1;894,017;7349,757
12;15;3;1;894,017;7349,757
12;15;4;1;894,017;7349,757
12;15;5;1;894,017;7349,757
12;15;0;2;893,532;7307,581
12;15;1;2;893,527;7307,652
12;15;2;2;893,49;7308,119
12;15;3;2;893,456;7308,551
12;15;4;2;893,426;7308,931
12;15;5;2;893,402;7309,231
12;15;0;3;896,746;7277,896
12;15;1;3;896,746;7277,896
12;15;2;3;896,741;7277,957
12;15;3;3;896,702;7278,46
12;15;4;3;896,67;7278,856
12;15;5;3;896,647;7279,153
12;15;0;4;895,802;7240,833
12;15;1;4;895,752;7241,47
12;15;2;4;895,687;7242,304
12;15;3;4;895,583;7243,643
12;15;4;4;895,496;7244,759
12;15;5;4;896,317;7240,063
12;15;0;5;897,061;7185,092
12;15;1;5;896,75;7189,181
12;15;2;5;896,503;7192,435
12;15;3;5;896,296;7195,186
12;15;4;5;896,466;7195,301
12;15;5;5;897,721;7188,682
12;15;0;6;896,781;7158,298
12;15;1;6;896,738;7158,834
12;15;2;6;896,54;7161,385
12;15;3;6;896,672;7162,224
12;15;4;6;897,632;7157,602
12;15;5;6;899,572;7146,991
12;15;0;7;898,409;7111,798
12;15;1;7;898,182;7114,713
12;15;2;7;897,903;7118,31
12;15;3;7;897,786;7121,104
12;15;4;7;898,743;7116,535
12;15;5;7;900,862;7104,934
12;15;0;8;899,036;7079,907
12;15;1;8;898,522;7086,779
12;15;2;8;898,019;7093,493
12;15;3;8;897,566;7099,816
12;15;4;8;898,492;7096,598
12;15;5;8;900,797;7085,21
12;16;0;0;896,967;7372,132
12;16;1;0;896,967;7372,132
12;16;2;0;896,967;7372,132
12;16;3;0;896,967;7372,132
12;16;4;0;896,967;7372,132
12;16;5;0;898,321;7363,712
12;16;0;1;899,152;7339,086
12;16;1;1;899,152;7339,086
12;16;2;1;899,152;7339,086
12;16;3;1;899,152;7339,086
12;16;4;1;899,152;7339,086
12;16;5;1;900,557;7330,335
12;16;0;2;900,722;7314,626
12;16;1;2;900,722;7314,626
12;16;2;2;900,722;7314,626
12;16;3;2;900,722;7314,626
12;16;4;2;900,722;7314,626
12;16;5;2;901,231;7311,408
12;16;0;3;902,532;7268,406
12;16;1;3;902,5;7268,807
12;16;2;3;902,473;7269,154
12;16;3;3;902,452;7269,423
12;16;4;3;902,435;7269,638
12;16;5;3;903,363;7263,914
12;16;0;4;900,765;7236,334
12;16;1;4;900,679;7237,439
12;16;2;4;900,598;7238,474
12;16;3;4;900,52;7239,476
12;16;4;4;901,887;7231,555
12;16;5;4;904,889;7214,35
12;16;0;5;904,042;7206,003
12;16;1;5;903,989;7206,667
12;16;2;5;903,885;7208,01
12;16;3;5;903,779;7209,376
12;16;4;5;904,359;7206,363
12;16;5;5;906,296;7195,058
12;16;0;6;907,357;7181,324
12;16;1;6;907,357;7181,324
12;16;2;6;907,357;7181,324
12;16;3;6;907,342;7181,52
12;16;4;6;907,429;7181,234
12;16;5;6;909,096;7171,101
12;16;0;7;907,174;7126,789
12;16;1;7;907,049;7128,374
12;16;2;7;906,932;7129,859
12;16;3;7;906,783;7131,787
12;16;4;7;907,71;7126,839
12;16;5;7;910,378;7111,633
12;16;0;8;907,67;7087,026
12;16;1;8;907,308;7091,753
12;16;2;8;906,992;7095,911
12;16;3;8;906,69;7099,975
12;16;4;8;907,798;7095,442
12;16;5;8;910,972;7079,655
12;17;0;0;904,045;7355,094
12;17;1;0;904,045;7355,094
12;17;2;0;904,045;7355,094
12;17;3;0;904,045;7355,094
12;17;4;0;905,001;7349,14
12;17;5;0;908,913;7326,261
12;17;0;1;906,173;7336,064
12;17;1;1;906,173;7336,064
12;17;2;1;906,173;7336,064
12;17;3;1;906,173;7336,064
12;17;4;1;906,71;7332,681
12;17;5;1;910,29;7311,55
12;17;0;2;907,411;7305,236
12;17;1;2;907,411;7305,236
12;17;2;2;907,411;7305,236
12;17;3;2;907,411;7305,236
12;17;4;2;907,611;7303,968
12;17;5;2;910,159;7288,528
12;17;0;3;907,731;7278,099
12;17;1;3;907,731;7278,099
12;17;2;3;907,731;7278,099
12;17;3;3;907,731;7278,099
12;17;4;3;908,817;7271,324
12;17;5;3;912,318;7250,66
12;17;0;4;908,612;7242,332
12;17;1;4;908,612;7242,332
12;17;2;4;908,589;7242,626
12;17;3;4;908,794;7241,627
12;17;4;4;910,903;7228,945
12;17;5;4;913,72;7212,725
12;17;0;5;912,355;7204,871
12;17;1;5;912,331;7205,181
12;17;2;5;912,283;7205,782
12;17;3;5;912,244;7206,285
12;17;4;5;912,787;7203,013
12;17;5;5;915,164;7188,735
12;17;0;6;914,439;7171,976
12;17;1;6;914,439;7171,976
12;17;2;6;914,439;7171,976
12;17;3;6;914,439;7171,976
12;17;4;6;915,628;7164,518
12;17;5;6;918,375;7148,154
12;17;0;7;916,668;7119,806
12;17;1;7;916,575;7120,984
12;17;2;7;916,511;7121,788
12;17;3;7;916,387;7123,396
12;17;4;7;917,675;7116,128
12;17;5;7;920,628;7099,327
12;17;0;8;915,827;7081,665
12;17;1;8;915,506;7085,875
12;17;2;8;915,168;7090,386
12;17;3;8;915,491;7090,785
12;17;4;8;918,161;7077,33
12;17;5;8;921,724;7059,31
12;18;0;0;910,688;7339,604
12;18;1;0;910,688;7339,604
12;18;2;0;910,688;7339,604
12;18;3;0;911,61;7333,847
12;18;4;0;916,053;7308,339
12;18;5;0;920,968;7283,295
12;18;0;1;912,356;7318,097
12;18;1;1;912,356;7318,097
12;18;2;1;912,356;7318,097
12;18;3;1;913,446;7311,317
12;18;4;1;917,576;7287,507
12;18;5;1;921,347;7267,562
12;18;0;2;914,802;7299,531
12;18;1;2;914,802;7299,531
12;18;2;2;914,802;7299,531
12;18;3;2;914,802;7299,531
12;18;4;2;916,626;7288,279
12;18;5;2;920,32;7267,061
12;18;0;3;917,49;7265,049
12;18;1;3;917,49;7265,049
12;18;2;3;917,49;7265,049
12;18;3;3;917,49;7265,049
12;18;4;3;918,978;7255,826
12;18;5;3;922,078;7237,799
12;18;0;4;919,284;7239,586
12;18;1;4;919,284;7239,586
12;18;2;4;919,284;7239,586
12;18;3;4;919,284;7239,586
12;18;4;4;920,181;7233,947
12;18;5;4;922,448;7220,362
12;18;0;5;918,653;7209,05
12;18;1;5;918,653;7209,05
12;18;2;5;918,653;7209,05
12;18;3;5;919,127;7206,123
12;18;4;5;921,362;7192,701
12;18;5;5;924,25;7176,203
12;18;0;6;922,528;7172,33
12;18;1;6;922,528;7172,33
12;18;2;6;922,528;7172,33
12;18;3;6;922,528;7172,33
12;18;4;6;924,094;7162,61
12;18;5;6;926,407;7148,993
12;18;0;7;922,712;7139,853
12;18;1;7;922,712;7139,853
12;18;2;7;922,712;7139,853
12;18;3;7;923,762;7133,315
12;18;4;7;926,329;7117,977
12;18;5;7;928,975;7102,901
12;18;0;8;924,176;7095,765
12;18;1;8;924,028;7097,68
12;18;2;8;923,934;7098,903
12;18;3;8;924,723;7094,741
12;18;4;8;927,761;7078,208
12;18;5;8;930,648;7063,355
12;19;0;0;919,473;7313,985
12;19;1;0;919,473;7313,985
12;19;2;0;919,575;7313,335
12;19;3;0;923,242;7291,932
12;19;4;0;927,765;7268,584
12;19;5;0;929,505;7260,697
12;19;0;1;921,995;7286,376
12;19;1;1;921,995;7286,376
12;19;2;1;921,995;7286,376
12;19;3;1;924,577;7270,959
12;19;4;1;927,833;7253,359
12;19;5;1;928,578;7249,48
12;19;0;2;924,948;7266,433
12;19;1;2;924,948;7266,433
12;19;2;2;924,948;7266,433
12;19;3;2;924,952;7266,405
12;19;4;2;927,295;7252,404
12;19;5;2;929,013;7242,888
12;19;0;3;926,908;7242,913
12;19;1;3;926,908;7242,913
12;19;2;3;926,908;7242,913
12;19;3;3;927,05;7242,011
12;19;4;3;928,722;7231,748
12;19;5;3;929,73;7225,921
12;19;0;4;928,069;7218,619
12;19;1;4;928,069;7218,619
12;19;2;4;928,069;7218,619
12;19;3;4;928,069;7218,619
12;19;4;4;929,377;7210,498
12;19;5;4;930,615;7203,159
12;19;0;5;927,427;7208,438
12;19;1;5;927,427;7208,438
12;19;2;5;927,427;7208,438
12;19;3;5;928,285;7203,054
12;19;4;5;930,098;7192,082
12;19;5;5;931,125;7186,113
12;19;0;6;930,48;7174,311
12;19;1;6;930,48;7174,311
12;19;2;6;930,48;7174,311
12;19;3;6;930,987;7171,1
12;19;4;6;932,31;7162,965
12;19;5;6;932,954;7159,176
12;19;0;7;929,878;7142,423
12;19;1;7;929,878;7142,423
12;19;2;7;930,051;7141,327
12;19;3;7;932,199;7128,243
12;19;4;7;934,908;7112,725
12;19;5;7;936,634;7103,405
12;19;0;8;931,616;7095,249
12;19;1;8;931,56;7095,984
12;19;2;8;931,628;7096,113
12;19;3;8;934,32;7080,788
12;19;4;8;937,508;7063,935
12;19;5;8;939,506;7053,905
12;20;0;0;928,872;7286,046
12;20;1;0;928,872;7286,046
12;20;2;0;930,626;7275,576
12;20;3;0;933,6;7259,501
12;20;4;0;934,271;7256,157
12;20;5;0;932,194;7266,821
12;20;0;1;932,674;7261,101
12;20;1;1;932,674;7261,101
12;20;2;1;932,674;7261,101
12;20;3;1;933,602;7255,368
12;20;4;1;933,584;7255,482
12;20;5;1;932,674;7261,101
12;20;0;2;931,433;7253,73
12;20;1;2;931,433;7253,73
12;20;2;2;932,154;7249,246
12;20;3;2;933,333;7242,3
12;20;4;2;933,651;7240,466
12;20;5;2;932,562;7246,798
12;20;0;3;932,259;7239,692
12;20;1;3;932,259;7239,692
12;20;2;3;932,665;7237,136
12;20;3;3;933,726;7230,68
12;20;4;3;933,875;7229,778
12;20;5;3;932,798;7236,315
12;20;0;4;936,343;7212,597
12;20;1;4;936,343;7212,597
12;20;2;4;936,343;7212,597
12;20;3;4;936,343;7212,597
12;20;4;4;936,394;7212,276
12;20;5;4;936,343;7212,597
12;20;0;5;937,935;7178,065
12;20;1;5;937,935;7178,065
12;20;2;5;937,935;7178,065
12;20;3;5;937,935;7178,065
12;20;4;5;938,005;7177,621
12;20;5;5;937,935;7178,065
12;20;0;6;942,782;7133,818
12;20;1;6;942,782;7133,818
12;20;2;6;942,782;7133,818
12;20;3;6;942,782;7133,818
12;20;4;6;942,782;7133,818
12;20;5;6;942,782;7133,818
12;20;0;7;941,675;7103,111
12;20;1;7;941,675;7103,111
12;20;2;7;941,905;7101,655
12;20;3;7;943,044;7094,687
12;20;4;7;943,358;7092,841
12;20;5;7;942,595;7097,38
12;20;0;8;942,556;7086,987
12;20;1;8;942,556;7086,987
12;20;2;8;942,554;7087,159
12;20;3;8;943,884;7079,185
12;20;4;8;944,38;7076,336
12;20;5;8;943,588;7080,766
13;0;0;0;819,135;7086,224
13;0;1;0;817,079;7086,993
13;0;2;0;815,384;7089,333
13;0;3;0;814,407;7094,725
13;0;4;0;814,458;7104,255
13;0;5;0;815,561;7117,537
13;0;0;1;814,465;7042,852
13;0;1;1;812,512;7043,696
13;0;2;1;811,119;7046,259
13;0;3;1;810,789;7052,112
13;0;4;1;811,816;7062,282
13;0;5;1;813,872;7076,036
13;0;0;2;813,812;6998,683
13;0;1;2;811,788;6999,263
13;0;2;2;810,185;7001,025
13;0;3;2;809,396;7005,068
13;0;4;2;809,704;7012,16
13;0;5;2;810,987;7021,946
13;0;0;3;814,645;6911,437
13;0;1;3;812,614;6913,157
13;0;2;3;810,991;6918,356
13;0;3;3;810,168;6930,144
13;0;4;3;810,443;6950,319
13;0;5;3;811,742;6976,691
13;0;0;4;812,624;6891,681
13;0;1;4;810,515;6892,116
13;0;2;4;808,667;6893,496
13;0;3;4;807,367;6896,925
13;0;4;4;806,952;6903,823
13;0;5;4;807,66;6915,462
13;0;0;5;811,931;6830,897
13;0;1;5;809,872;6831,765
13;0;2;5;808,166;6834,397
13;0;3;5;807,157;6840,395
13;0;4;5;807,126;6850,784
13;0;5;5;808,061;6864,804
13;0;0;6;807,21;6736,871
13;0;1;6;805,171;6738,105
13;0;2;6;803,526;6741,853
13;0;3;6;802,666;6750,425
13;0;4;6;802,929;6765,372
13;0;5;6;804,344;6785,705
13;0;0;7;806,145;6695,027
13;0;1;7;804,111;6695,161
13;0;2;7;802,483;6695,627
13;0;3;7;801,652;6696,965
13;0;4;7;801,939;6700,239
13;0;5;7;803,326;6707,077
13;0;0;8;806,553;6689,236
13;0;1;8;804,515;6689,185
13;0;2;8;802,875;6689,094
13;0;3;8;802,016;6689,191
13;0;4;8;802,247;6690,409
13;0;5;8;803,538;6694,729
13;1;0;0;820,107;7091,246
13;1;1;0;819,619;7098,646
13;1;2;0;820,215;7110,208
13;1;3;0;821,746;7124,749
13;1;4;0;823,793;7140,339
13;1;5;0;825,857;7155,662
13;1;0;1;816,109;7048,799
13;1;1;1;816,453;7056,774
13;1;2;1;818,078;7068,953
13;1;3;1;820,347;7083,695
13;1;4;1;822,437;7098,73
13;1;5;1;824,011;7112,973
13;1;0;2;814,93;7002,32
13;1;1;2;814,675;7007,85
13;1;2;2;815,515;7016,413
13;1;3;2;817,114;7027,085
13;1;4;2;818,951;7038,629
13;1;5;2;820,708;7050,751
13;1;0;3;815,754;6923,015
13;1;1;3;815,461;6938,979
13;1;2;3;816,286;6962,811
13;1;3;3;817,939;6990,229
13;1;4;3;819,867;7015,183
13;1;5;3;821,565;7033,869
13;1;0;4;813,193;6894,499
13;1;1;4;812,296;6899,48
13;1;2;4;812,424;6908,624
13;1;3;4;813,715;6922,869
13;1;4;4;815,999;6941,758
13;1;5;4;818,699;6962,68
13;1;0;5;812,753;6836,472
13;1;1;5;812,212;6844,632
13;1;2;5;812,689;6857,053
13;1;3;5;813,997;6872,114
13;1;4;5;815,738;6887,898
13;1;5;5;817,525;6904,224
13;1;0;6;808,269;6745,157
13;1;1;6;807,943;6756,854
13;1;2;6;808,803;6774,798
13;1;3;6;810,688;6796,689
13;1;4;6;813,171;6819,256
13;1;5;6;815,756;6840,802
13;1;0;7;807,211;6695,406
13;1;1;7;806,915;6697,539
13;1;2;7;807,781;6702,369
13;1;3;7;809,592;6711,633
13;1;4;7;811,891;6726,374
13;1;5;7;814,246;6745,713
13;1;0;8;807,511;6689,277
13;1;1;8;807,175;6689,753
13;1;2;8;807,965;6692,219
13;1;3;8;809,658;6698,997
13;1;4;8;811,802;6711,814
13;1;5;8;813,993;6730,037
13;2;0;0;826,307;7115,235
13;2;1;0;827,822;7132,639
13;2;2;0;829,94;7148,193
13;2;3;0;831,837;7163,208
13;2;4;0;833,173;7177,626
13;2;5;0;833,888;7191,513
13;2;0;1;824,422;7076,117
13;2;1;1;826,685;7091,246
13;2;2;1;828,517;7105,912
13;2;3;1;829,897;7119,844
13;2;4;1;831,142;7133,686
13;2;5;1;832,392;7147,734
13;2;0;2;822,433;7015,502
13;2;1;2;823,208;7032,884
13;2;2;2;824,997;7044,84
13;2;3;2;826,689;7057,519
13;2;4;2;828,288;7072,148
13;2;5;2;829,797;7089,445
13;2;0;3;822,277;6976,441
13;2;1;3;824,14;7003,319
13;2;2;3;826,005;7025,375
13;2;3;3;827,465;7040,704
13;2;4;3;828,402;7050,943
13;2;5;3;829,028;7059,992
13;2;0;4;818,254;6915,104
13;2;1;4;820,088;6931,856
13;2;2;4;822,674;6952,214
13;2;3;4;825,286;6972,712
13;2;4;4;827,248;6990,12
13;2;5;4;828,436;7004,209
13;2;0;5;818,549;6864,286
13;2;1;5;820,127;6879,871
13;2;2;5;821,931;6895,813
13;2;3;5;823,64;6912,897
13;2;4;5;825,099;6932,325
13;2;5;5;826,341;6953,383
13;2;0;6;814,915;6785,44
13;2;1;6;817,161;6808,022
13;2;2;6;819,754;6830,145
13;2;3;6;822,227;6851,196
13;2;4;6;824,259;6871,7
13;2;5;6;825,771;6891,551
13;2;0;7;813,853;6706,996
13;2;1;7;816,046;6717,991
13;2;2;7;818,419;6735,267
13;2;3;7;820,684;6756,006
13;2;4;7;822,631;6777,627
13;2;5;7;824,188;6798,747
13;2;0;8;813,976;6695,327
13;2;1;8;815,953;6705,029
13;2;2;8;818,162;6720,799
13;2;3;8;820,275;6740,754
13;2;4;8;822,12;6762,04
13;2;5;8;823,644;6783,198
13;3;0;0;836,274;7155,824
13;3;1;0;837,871;7170,822
13;3;2;0;838,885;7184,972
13;3;3;0;839,35;7198,602
13;3;4;0;839,51;7211,877
13;3;5;0;839,582;7225,442
13;3;0;1;834,649;7111,775
13;3;1;1;835,741;7126,73
13;3;2;1;836,994;7140,684
13;3;3;1;838,193;7154,749
13;3;4;1;839,112;7168,726
13;3;5;1;839,647;7183,131
13;3;0;2;835,967;7023,362
13;3;1;2;835,319;7049,138
13;3;2;2;835,058;7075,638
13;3;3;2;835,715;7098,974
13;3;4;2;836,904;7119,323
13;3;5;2;837,794;7139,381
13;3;0;3;832,128;7033,162
13;3;1;3;833,167;7046,515
13;3;2;3;833,905;7055,596
13;3;3;3;834,519;7065,704
13;3;4;3;835,33;7080,104
13;3;5;3;836,329;7098,642
13;3;0;4;831,258;6950,32
13;3;1;4;831,532;6981,831
13;3;2;4;833,074;6997,411
13;3;3;4;834,018;7010,785
13;3;4;4;834,87;7025,214
13;3;5;4;835,942;7042,722
13;3;0;5;828,641;6900,483
13;3;1;5;829,576;6922,51
13;3;2;5;830,912;6942,998
13;3;3;5;832,101;6963,959
13;3;4;5;833,309;6983,024
13;3;5;5;834,625;6999,934
13;3;0;6;827,757;6831,636
13;3;1;6;828,479;6861,615
13;3;2;6;830,244;6881,879
13;3;3;6;831,541;6901,065
13;3;4;6;832,574;6918,441
13;3;5;6;833,568;6934,687
13;3;0;7;824,781;6746,357
13;3;1;7;826,904;6767,817
13;3;2;7;828,656;6789,25
13;3;3;7;830,028;6810,107
13;3;4;7;831,106;6830,812
13;3;5;7;832,049;6851,453
13;3;0;8;824,554;6730,106
13;3;1;8;826,546;6751,036
13;3;2;8;828,232;6772,309
13;3;3;8;829,602;6793,439
13;3;4;8;830,716;6814,916
13;3;5;8;831,7;6836,463
13;4;0;0;850,063;7159,512
13;4;1;0;849,312;7178,174
13;4;2;0;848,611;7195,764
13;4;3;0;847,921;7214,093
13;4;4;0;847,193;7234,304
13;4;5;0;846,48;7255,54
13;4;0;1;848,113;7117,625
13;4;1;1;847,361;7141,293
13;4;2;1;846,812;7162,539
13;4;3;1;846,25;7182,965
13;4;4;1;845,584;7204,547
13;4;5;1;845,119;7225,326
13;4;0;2;844,969;7063,367
13;4;1;2;843,935;7095,736
13;4;2;2;843,282;7126,081
13;4;3;2;843,444;7148,696
13;4;4;2;843,981;7164,417
13;4;5;2;844,388;7177,345
13;4;0;3;842,906;7040,526
13;4;1;3;842,313;7059,589
13;4;2;3;841,724;7085,113
13;4;3;3;842,028;7108,765
13;4;4;3;842,756;7127,797
13;4;5;3;843,191;7144,873
13;4;0;4;845,157;6970,203
13;4;1;4;844,116;6992,768
13;4;2;4;843,066;7019,152
13;4;3;4;842,166;7050,007
13;4;4;4;843,017;7073,57
13;4;5;4;844,141;7094,966
13;4;0;5;839,343;6939,001
13;4;1;5;838,392;6971,156
13;4;2;5;839,19;6991,697
13;4;3;5;840,554;7008,175
13;4;4;5;841,933;7025,138
13;4;5;5;843,171;7042,581
13;4;0;6;836,968;6887,661
13;4;1;6;837,38;6910,14
13;4;2;6;838,368;6926,759
13;4;3;6;839,404;6943,126
13;4;4;6;840,567;6960,872
13;4;5;6;841,784;6979,762
13;4;0;7;840,405;6776,56
13;4;1;7;838,806;6805,032
13;4;2;7;837,589;6836,313
13;4;3;7;837,622;6861,304
13;4;4;7;838,669;6880,355
13;4;5;7;839,85;6897,128
13;4;0;8;834,138;6783,596
13;4;1;8;835,368;6804,854
13;4;2;8;836,399;6826,488
13;4;3;8;837,373;6847,568
13;4;4;8;838,418;6866,487
13;4;5;8;839,574;6882,283
13;5;0;0;859,033;7178,779
13;5;1;0;857,993;7198,155
13;5;2;0;856,889;7219,865
13;5;3;0;855,822;7242,144
13;5;4;0;854,833;7262,45
13;5;5;0;854,008;7279,101
13;5;0;1;857,27;7144,919
13;5;1;1;856,16;7167,106
13;5;2;1;854,987;7190,955
13;5;3;1;853,859;7214,44
13;5;4;1;852,85;7234,801
13;5;5;1;851,998;7250,949
13;5;0;2;857,368;7093,959
13;5;1;2;855,967;7119,888
13;5;2;2;854,9;7141,238
13;5;3;2;854,016;7160,08
13;5;4;2;853,089;7179,772
13;5;5;2;852,079;7201,459
13;5;0;3;856,411;7051,938
13;5;1;3;854,747;7081,279
13;5;2;3;853,334;7108,65
13;5;3;3;852,156;7133,052
13;5;4;3;851,072;7157,351
13;5;5;3;850,137;7181,908
13;5;0;4;853,808;7005,939
13;5;1;4;852,045;7039,798
13;5;2;4;850,488;7075,716
13;5;3;4;849,923;7105,174
13;5;4;4;850,669;7123,563
13;5;5;4;851,181;7139,085
13;5;0;5;846,809;6990,923
13;5;1;5;846,491;7016,977
13;5;2;5;847,821;7034,344
13;5;3;5;848,927;7051,324
13;5;4;5;849,695;7065,9
13;5;5;5;850,158;7077,824
13;5;0;6;847,787;6915,231
13;5;1;6;846,575;6944,122
13;5;2;6;846,376;6970,41
13;5;3;6;847,559;6989,123
13;5;4;6;848,589;7005,763
13;5;5;6;849,501;7019,299
13;5;0;7;848,195;6825,785
13;5;1;7;846,486;6856,679
13;5;2;7;845,486;6884,652
13;5;3;7;845,785;6904,55
13;5;4;7;847,007;6917,655
13;5;5;7;848,172;6929,896
13;5;0;8;844,685;6822,368
13;5;1;8;843,441;6854,853
13;5;2;8;844,167;6874,415
13;5;3;8;845,362;6888,694
13;5;4;8;846,569;6900,856
13;5;5;8;847,708;6912,99
13;6;0;0;869,886;7206,153
13;6;1;0;868,912;7220,349
13;6;2;0;867,875;7236,434
13;6;3;0;867,008;7250,202
13;6;4;0;866,32;7261,049
13;6;5;0;865,752;7269,769
13;6;0;1;866,998;7172,235
13;6;1;1;865,708;7192,925
13;6;2;1;864,633;7210,52
13;6;3;1;863,775;7224,766
13;6;4;1;863,03;7236,998
13;6;5;1;862,309;7248,741
13;6;0;2;864,807;7129,353
13;6;1;2;863,759;7147,171
13;6;2;2;862,589;7167,534
13;6;3;2;861,343;7189,742
13;6;4;2;860,13;7211,118
13;6;5;2;859,093;7229,484
13;6;0;3;863,363;7099,458
13;6;1;3;862,013;7121,997
13;6;2;3;860,639;7146,358
13;6;3;3;859,35;7171,05
13;6;4;3;858,305;7192,296
13;6;5;3;857,515;7208,136
13;6;0;4;860,466;7066,866
13;6;1;4;858,799;7098,293
13;6;2;4;857,51;7125,051
13;6;3;4;856,899;7144,594
13;6;4;4;856,918;7157,797
13;6;5;4;857,135;7167,335
13;6;0;5;860,357;7010,54
13;6;1;5;858,899;7036,989
13;6;2;5;857,761;7058,552
13;6;3;5;856,864;7076,332
13;6;4;5;856,321;7091,562
13;6;5;5;856,306;7104,468
13;6;0;6;862,202;6938,492
13;6;1;6;860,586;6964,151
13;6;2;6;859,151;6989,086
13;6;3;6;857,956;7011,25
13;6;4;6;857,246;7030,066
13;6;5;6;857,38;7044,107
13;6;0;7;861,767;6901,943
13;6;1;7;861,767;6901,943
13;6;2;7;861,767;6901,943
13;6;3;7;861,427;6907,235
13;6;4;7;860,058;6929,776
13;6;5;7;858,391;6958,754
13;6;0;8;859,15;6842,131
13;6;1;8;857,847;6863,793
13;6;2;8;856,637;6885,808
13;6;3;8;855,409;6909,845
13;6;4;8;854,565;6935,016
13;6;5;8;855,297;6955,478
13;7;0;0;876,758;7241,223
13;7;1;0;876,152;7249,756
13;7;2;0;875,602;7257,651
13;7;3;0;875,096;7264,936
13;7;4;0;874,579;7272,434
13;7;5;0;874,064;7279,833
13;7;0;1;875,143;7206,228
13;7;1;1;874,463;7215,995
13;7;2;1;873,781;7226,072
13;7;3;1;873,086;7236,349
13;7;4;1;872,375;7246,993
13;7;5;1;871,682;7257,371
13;7;0;2;875,005;7166,306
13;7;1;2;874,349;7175,374
