"t";"iL";"iG";"iSd";"slope";"intercept"
9;14;3;2;761,115;-6110,743
9;14;4;2;761,195;-6112,543
9;14;5;2;760,867;-6109,726
9;14;0;3;763,288;-6204,363
9;14;1;3;763,013;-6188,109
9;14;2;3;762,832;-6172,363
9;14;3;3;762,786;-6163,16
9;14;4;3;762,786;-6159,774
9;14;5;3;762,536;-6155,925
9;14;0;4;760,256;-6293,594
9;14;1;4;759,782;-6268,523
9;14;2;4;759,159;-6239,276
9;14;3;4;758,666;-6217,199
9;14;4;4;758,073;-6199,359
9;14;5;4;757,363;-6181,525
9;14;0;5;757,085;-6335,258
9;14;1;5;756,321;-6304,153
9;14;2;5;755,465;-6268,679
9;14;3;5;754,624;-6237,898
9;14;4;5;753,886;-6214,81
9;14;5;5;753,233;-6194,785
9;14;0;6;763,56;-6354,822
9;14;1;6;762,85;-6324,326
9;14;2;6;762,077;-6289,937
9;14;3;6;761,658;-6265,95
9;14;4;6;761,575;-6254,555
9;14;5;6;761,477;-6247,527
9;14;0;7;761,167;-6374,716
9;14;1;7;760,376;-6343,018
9;14;2;7;759,601;-6308,605
9;14;3;7;759,185;-6284,664
9;14;4;7;759,044;-6272,375
9;14;5;7;758,857;-6263,923
9;14;0;8;744,372;-6375,47
9;14;1;8;742,934;-6332,477
9;14;2;8;741,348;-6280,841
9;14;3;8;740,362;-6238,741
9;14;4;8;740,046;-6210,194
9;14;5;8;740,043;-6188,944
9;15;0;0;780,037;-6059,427
9;15;1;0;780,114;-6056,383
9;15;2;0;780,336;-6058,999
9;15;3;0;780,539;-6064,621
9;15;4;0;780,63;-6070,316
9;15;5;0;780,63;-6073,659
9;15;0;1;781,657;-6095,781
9;15;1;1;781,668;-6088,657
9;15;2;1;781,842;-6087,404
9;15;3;1;782,074;-6092,242
9;15;4;1;782,203;-6097,508
9;15;5;1;782,191;-6099,618
9;15;0;2;777,824;-6136,493
9;15;1;2;777,741;-6126,736
9;15;2;2;777,839;-6122,313
9;15;3;2;778,033;-6123,876
9;15;4;2;778,156;-6127,655
9;15;5;2;777,965;-6127,384
9;15;0;3;776,438;-6187,289
9;15;1;3;776,248;-6172,841
9;15;2;3;776,194;-6161,093
9;15;3;3;776,29;-6156,731
9;15;4;3;776,429;-6157,442
9;15;5;3;776,318;-6157,123
9;15;0;4;777,221;-6259,927
9;15;1;4;776,842;-6236,626
9;15;2;4;776,548;-6214,719
9;15;3;4;776,461;-6202,285
9;15;4;4;776,503;-6197,113
9;15;5;4;776,42;-6193,493
9;15;0;5;772,904;-6312,859
9;15;1;5;772,435;-6286,15
9;15;2;5;771,801;-6256,368
9;15;3;5;771,38;-6236,497
9;15;4;5;770,979;-6222,57
9;15;5;5;770,554;-6211,171
9;15;0;6;774,53;-6321,162
9;15;1;6;774,077;-6294,54
9;15;2;6;773,625;-6267,137
9;15;3;6;773,358;-6249,361
9;15;4;6;773,33;-6241,196
9;15;5;6;773,374;-6237,711
9;15;0;7;766,804;-6346,934
9;15;1;7;766,077;-6316,368
9;15;2;7;765,48;-6286,893
9;15;3;7;765,224;-6269,26
9;15;4;7;764,893;-6256,248
9;15;5;7;764,195;-6238,591
9;15;0;8;766,565;-6363,259
9;15;1;8;765,838;-6332,693
9;15;2;8;765,064;-6300,493
9;15;3;8;764,478;-6277,39
9;15;4;8;763,787;-6256,851
9;15;5;8;763,021;-6234,557
9;16;0;0;795,986;-6055,796
9;16;1;0;796,149;-6056,512
9;16;2;0;796,323;-6060,285
9;16;3;0;796,389;-6065,134
9;16;4;0;796,415;-6069,766
9;16;5;0;796,425;-6072,831
9;16;0;1;794,546;-6095,065
9;16;1;1;794,65;-6091,641
9;16;2;1;794,875;-6094,155
9;16;3;1;795,068;-6099,927
9;16;4;1;795,106;-6103,553
9;16;5;1;795,047;-6104,636
9;16;0;2;791,183;-6125,414
9;16;1;2;791,211;-6119,54
9;16;2;2;791,377;-6118,586
9;16;3;2;791,563;-6121,939
9;16;4;2;791,658;-6126,029
9;16;5;2;791,642;-6128,359
9;16;0;3;794,775;-6169,318
9;16;1;3;794,675;-6157,415
9;16;2;3;794,711;-6149,743
9;16;3;3;794,846;-6148,357
9;16;4;3;794,978;-6150,655
9;16;5;3;795,074;-6154,437
9;16;0;4;791,451;-6242,122
9;16;1;4;791,145;-6221,34
9;16;2;4;790,963;-6204,43
9;16;3;4;790,962;-6196,323
9;16;4;4;791,069;-6193,705
9;16;5;4;791,168;-6194,56
9;16;0;5;794,028;-6274,598
9;16;1;5;793,642;-6250,331
9;16;2;5;793,359;-6229,009
9;16;3;5;793,284;-6217,719
9;16;4;5;793,371;-6212,839
9;16;5;5;793,528;-6213,104
9;16;0;6;787,322;-6299,982
9;16;1;6;786,93;-6275,476
9;16;2;6;786,64;-6253,84
9;16;3;6;786,561;-6242,375
9;16;4;6;786,648;-6237,443
9;16;5;6;786,723;-6236,464
9;16;0;7;782,775;-6326,118
9;16;1;7;782,236;-6299,516
9;16;2;7;781,827;-6276,197
9;16;3;7;781,709;-6264,216
9;16;4;7;781,666;-6257,325
9;16;5;7;781,431;-6251,165
9;16;0;8;788,283;-6345,873
9;16;1;8;787,669;-6318,19
9;16;2;8;787,26;-6294,873
9;16;3;8;787,142;-6282,894
9;16;4;8;787,028;-6274,91
9;16;5;8;786,837;-6269,577
9;17;0;0;810,322;-6062,949
9;17;1;0;810,392;-6064,219
9;17;2;0;810,472;-6068,189
9;17;3;0;810,519;-6073,312
9;17;4;0;810,532;-6077,225
9;17;5;0;810,551;-6080,717
9;17;0;1;808,907;-6097,962
9;17;1;1;809,076;-6098,177
9;17;2;1;809,189;-6101,526
9;17;3;1;809,247;-6105,817
9;17;4;1;809,248;-6108,271
9;17;5;1;809,248;-6110,702
9;17;0;2;807,242;-6127,414
9;17;1;2;807,353;-6124,868
9;17;2;2;807,546;-6126,561
9;17;3;2;807,693;-6130,752
9;17;4;2;807,729;-6134,219
9;17;5;2;807,744;-6137,385
9;17;0;3;805,842;-6169,758
9;17;1;3;805,828;-6161,132
9;17;2;3;805,929;-6157,077
9;17;3;3;806,072;-6157,894
9;17;4;3;806,185;-6161,318
9;17;5;3;806,274;-6166,35
9;17;0;4;805,662;-6217,933
9;17;1;4;805,448;-6200,926
9;17;2;4;805,369;-6188,988
9;17;3;4;805,433;-6184,066
9;17;4;4;805,57;-6183,611
9;17;5;4;805,73;-6187,84
9;17;0;5;802,531;-6253,667
9;17;1;5;802,231;-6232,844
9;17;2;5;802,061;-6217,094
9;17;3;5;802,078;-6209,581
9;17;4;5;802,223;-6207,363
9;17;5;5;802,419;-6211,068
9;17;0;6;798,044;-6274,572
9;17;1;6;797,739;-6253,498
9;17;2;6;797,562;-6237,494
9;17;3;6;797,577;-6229,846
9;17;4;6;797,723;-6227,516
9;17;5;6;797,923;-6231,133
9;17;0;7;799,289;-6303,483
9;17;1;7;798,985;-6282,457
9;17;2;7;798,81;-6266,464
9;17;3;7;798,824;-6258,809
9;17;4;7;798,97;-6256,489
9;17;5;7;799,089;-6258,981
9;17;0;8;797,51;-6314,933
9;17;1;8;797,187;-6293,639
9;17;2;8;796,931;-6276,483
9;17;3;8;796,867;-6267,7
9;17;4;8;796,875;-6263,371
9;17;5;8;796,794;-6262,799
9;18;0;0;822,715;-6068,337
9;18;1;0;822,791;-6071,09
9;18;2;0;822,856;-6075,96
9;18;3;0;822,883;-6080,642
9;18;4;0;822,896;-6084,347
9;18;5;0;822,94;-6089,316
9;18;0;1;821,261;-6090,209
9;18;1;1;821,333;-6091,566
9;18;2;1;821,412;-6095,795
9;18;3;1;821,44;-6099,27
9;18;4;1;821,432;-6101,557
9;18;5;1;821,461;-6105,805
9;18;0;2;820,185;-6110,903
9;18;1;2;820,237;-6109,642
9;18;2;2;820,311;-6111,628
9;18;3;2;820,363;-6115,229
9;18;4;2;820,389;-6118,72
9;18;5;2;820,438;-6123,429
9;18;0;3;819,161;-6149,092
9;18;1;3;819,167;-6143,181
9;18;2;3;819,21;-6140,786
9;18;3;3;819,265;-6142,126
9;18;4;3;819,321;-6146,13
9;18;5;3;819,393;-6152,361
9;18;0;4;815,259;-6206,163
9;18;1;4;815,14;-6193,466
9;18;2;4;815,144;-6185,732
9;18;3;4;815,25;-6183,106
9;18;4;4;815,383;-6185,001
9;18;5;4;815,47;-6190,749
9;18;0;5;818,962;-6224,895
9;18;1;5;818,76;-6208,614
9;18;2;5;818,693;-6197,865
9;18;3;5;818,783;-6193,05
9;18;4;5;818,962;-6194,065
9;18;5;5;819,053;-6199,203
9;18;0;6;813,48;-6253,126
9;18;1;6;813,272;-6236,554
9;18;2;6;813,202;-6225,622
9;18;3;6;813,292;-6220,688
9;18;4;6;813,489;-6221,822
9;18;5;6;813,72;-6228,778
9;18;0;7;806,88;-6277,983
9;18;1;7;806,672;-6261,406
9;18;2;7;806,601;-6250,499
9;18;3;7;806,691;-6245,613
9;18;4;7;806,871;-6246,541
9;18;5;7;806,873;-6250,134
9;18;0;8;810,326;-6276,225
9;18;1;8;810,117;-6259,648
9;18;2;8;810,047;-6248,741
9;18;3;8;810,137;-6243,856
9;18;4;8;810,335;-6245,05
9;18;5;8;810,582;-6252,236
9;19;0;0;833,926;-6055,247
9;19;1;0;833,993;-6059,056
9;19;2;0;834,039;-6064,16
9;19;3;0;834,055;-6068,293
9;19;4;0;834,087;-6072,941
9;19;5;0;834,159;-6079,606
9;19;0;1;831,382;-6080,191
9;19;1;1;831,458;-6083,363
9;19;2;1;831,515;-6087,643
9;19;3;1;831,52;-6090,366
9;19;4;1;831,53;-6093,932
9;19;5;1;831,594;-6100,223
9;19;0;2;828,079;-6097,332
9;19;1;2;828,143;-6098,123
9;19;2;2;828,212;-6101,352
9;19;3;2;828,248;-6105,025
9;19;4;2;828,286;-6109,485
9;19;5;2;828,363;-6115,9
9;19;0;3;828,224;-6125,022
9;19;1;3;828,252;-6121,682
9;19;2;3;828,305;-6121,429
9;19;3;3;828,36;-6124,187
9;19;4;3;828,43;-6129,989
9;19;5;3;828,523;-6137,781
9;19;0;4;828,074;-6168,095
9;19;1;4;828,041;-6159,538
9;19;2;4;828,054;-6154,194
9;19;3;4;828,107;-6152,715
9;19;4;4;828,194;-6156,949
9;19;5;4;828,296;-6164,736
9;19;0;5;824,862;-6201,617
9;19;1;5;824,781;-6190,425
9;19;2;5;824,789;-6183,126
9;19;3;5;824,839;-6179,779
9;19;4;5;824,931;-6183,019
9;19;5;5;825,036;-6190,412
9;19;0;6;821,202;-6223,865
9;19;1;6;821,089;-6212,143
9;19;2;6;821,11;-6204,956
9;19;3;6;821,263;-6202,9
9;19;4;6;821,501;-6208,026
9;19;5;6;821,708;-6216,746
9;19;0;7;817,979;-6237,97
9;19;1;7;817,866;-6226,299
9;19;2;7;817,887;-6219,147
9;19;3;7;818,041;-6217,103
9;19;4;7;818,293;-6222,389
9;19;5;7;818,577;-6232,128
9;19;0;8;821,068;-6246,716
9;19;1;8;820,955;-6235,045
9;19;2;8;820,976;-6227,892
9;19;3;8;821,13;-6225,848
9;19;4;8;821,382;-6231,135
9;19;5;8;821,667;-6240,876
9;20;0;0;840,452;-6039,102
9;20;1;0;840,505;-6043,598
9;20;2;0;840,537;-6048,554
9;20;3;0;840,56;-6052,895
9;20;4;0;840,618;-6059,044
9;20;5;0;840,706;-6066,638
9;20;0;1;840,381;-6054,993
9;20;1;1;840,447;-6059,032
9;20;2;1;840,481;-6062,933
9;20;3;1;840,486;-6066,03
9;20;4;1;840,528;-6071,466
9;20;5;1;840,611;-6078,82
9;20;0;2;836,307;-6081,848
9;20;1;2;836,374;-6084,218
9;20;2;2;836,43;-6088,173
9;20;3;2;836,466;-6092,381
9;20;4;2;836,529;-6098,341
9;20;5;2;836,621;-6105,708
9;20;0;3;837,316;-6105,262
9;20;1;3;837,359;-6104,079
9;20;2;3;837,418;-6105,763
9;20;3;3;837,482;-6110,216
9;20;4;3;837,571;-6117,744
9;20;5;3;837,673;-6126,228
9;20;0;4;834,042;-6140,471
9;20;1;4;834,039;-6134,907
9;20;2;4;834,076;-6131,876
9;20;3;4;834,149;-6133,233
9;20;4;4;834,253;-6140,129
9;20;5;4;834,363;-6148,753
9;20;0;5;833,043;-6172,073
9;20;1;5;833,016;-6164,593
9;20;2;5;833,042;-6159,54
9;20;3;5;833,117;-6159,494
9;20;4;5;833,226;-6165,728
9;20;5;5;833,337;-6174,055
9;20;0;6;831,441;-6190,833
9;20;1;6;831,413;-6183,308
9;20;2;6;831,438;-6178,128
9;20;3;6;831,514;-6177,946
9;20;4;6;831,623;-6184,076
9;20;5;6;831,734;-6192,347
9;20;0;7;830,815;-6207,966
9;20;1;7;830,789;-6200,47
9;20;2;7;830,89;-6196,274
9;20;3;7;831,102;-6197,909
9;20;4;7;831,272;-6204,836
9;20;5;7;831,383;-6213,087
9;20;0;8;825,993;-6225,661
9;20;1;8;825,968;-6218,166
9;20;2;8;826,068;-6213,969
9;20;3;8;826,28;-6215,605
9;20;4;8;826,575;-6224,236
9;20;5;8;826,877;-6235,082
10;0;0;0;592,268;-5924,699
10;0;1;0;586,202;-5928,01
10;0;2;0;580,419;-5931,828
10;0;3;0;577,096;-5931,37
10;0;4;0;577,734;-5923,763
10;0;5;0;581,608;-5917,202
10;0;0;1;589,666;-5963,863
10;0;1;1;583,256;-5964,641
10;0;2;1;577,383;-5966,59
10;0;3;1;574,544;-5965,385
10;0;4;1;575,885;-5954,408
10;0;5;1;580,158;-5941,366
10;0;0;2;590,108;-6003,996
10;0;1;2;584,233;-6008,123
10;0;2;2;578,728;-6012,422
10;0;3;2;575,558;-6009,783
10;0;4;2;576,182;-5996,571
10;0;5;2;579,935;-5983,384
10;0;0;3;586,948;-6054,884
10;0;1;3;580,995;-6059,431
10;0;2;3;575,516;-6066,512
10;0;3;3;572,705;-6070,491
10;0;4;3;574,063;-6062,003
10;0;5;3;578,687;-6044,814
10;0;0;4;585,498;-6161,123
10;0;1;4;579,747;-6166,286
10;0;2;4;574,444;-6172,64
10;0;3;4;571,573;-6172,55
10;0;4;4;572,455;-6157,032
10;0;5;4;576,341;-6133,32
10;0;0;5;583,762;-6256,367
10;0;1;5;578,161;-6261,663
10;0;2;5;572,991;-6266,433
10;0;3;5;570,232;-6261,809
10;0;4;5;571,363;-6240,323
10;0;5;5;575,616;-6212,566
10;0;0;6;584,66;-6278,781
10;0;1;6;579,259;-6285,324
10;0;2;6;574,274;-6291,209
10;0;3;6;571,638;-6287,257
10;0;4;6;572,83;-6265,755
10;0;5;6;576,877;-6235,846
10;0;0;7;584,762;-6276,994
10;0;1;7;579,362;-6283,548
10;0;2;7;574,396;-6289,559
10;0;3;7;571,927;-6286,705
10;0;4;7;573,399;-6267,043
10;0;5;7;577,589;-6238,113
10;0;0;8;584,803;-6276,413
10;0;1;8;579,402;-6282,965
10;0;2;8;574,436;-6288,976
10;0;3;8;571,971;-6286,139
10;0;4;8;573,446;-6266,506
10;0;5;8;577,64;-6237,594
10;1;0;0;591,966;-5925,508
10;1;1;0;586,417;-5931,599
10;1;2;0;582,459;-5941,159
10;1;3;0;582,931;-5945,861
10;1;4;0;587,777;-5940,734
10;1;5;0;594,168;-5936,329
10;1;0;1;589,526;-5965,527
10;1;1;1;583,82;-5970,14
10;1;2;1;580,048;-5978,988
10;1;3;1;580,884;-5980,315
10;1;4;1;586,021;-5966,802
10;1;5;1;592,711;-5955,259
10;1;0;2;589,849;-6004,563
10;1;1;2;584,462;-6011,193
10;1;2;2;580,632;-6019,887
10;1;3;2;581,013;-6019,617
10;1;4;2;585,728;-6006,769
10;1;5;2;592,02;-5995,585
10;1;0;3;587,032;-6057,562
10;1;1;3;581,959;-6067,156
10;1;2;3;578,644;-6082,174
10;1;3;3;579,518;-6088,512
10;1;4;3;584,895;-6073,737
10;1;5;3;591,69;-6051,665
10;1;0;4;585,501;-6163,682
10;1;1;4;580,523;-6173,198
10;1;2;4;577,164;-6185,696
10;1;3;4;577,638;-6185,214
10;1;4;4;582,222;-6161,936
10;1;5;4;588,567;-6135,093
10;1;0;5;583,757;-6258,425
10;1;1;5;578,949;-6267,997
10;1;2;5;575,767;-6278,289
10;1;3;5;576,518;-6272,464
10;1;4;5;581,522;-6243,362
10;1;5;5;587,982;-6211,864
10;1;0;6;584,509;-6280,309
10;1;1;6;579,706;-6289,869
10;1;2;6;576,47;-6299,73
10;1;3;6;577,349;-6294,49
10;1;4;6;582,472;-6265,557
10;1;5;6;588,709;-6232,12
10;1;0;7;584,913;-6280,755
10;1;1;7;580,494;-6292,645
10;1;2;7;577,61;-6304,751
10;1;3;7;578,525;-6300,012
10;1;4;7;583,392;-6269,763
10;1;5;7;589,215;-6233,886
10;1;0;8;585,07;-6280,002
10;1;1;8;580,566;-6291,354
10;1;2;8;577,688;-6303,496
10;1;3;8;578,604;-6298,765
10;1;4;8;583,467;-6268,494
10;1;5;8;589,283;-6232,579
10;2;0;0;592,88;-5933,649
10;2;1;0;589,808;-5950,562
10;2;2;0;590,36;-5969,42
10;2;3;0;595,386;-5974,366
10;2;4;0;602,172;-5965,632
10;2;5;0;608,786;-5959,289
10;2;0;1;591,097;-5977,666
10;2;1;1;588,347;-5995,921
10;2;2;1;589,009;-6012,409
10;2;3;1;593,548;-6005,716
10;2;4;1;600,382;-5985,834
10;2;5;1;607,414;-5975,83
10;2;0;2;590,972;-6013,527
10;2;1;2;588,033;-6030,755
10;2;2;2;588,394;-6046,047
10;2;3;2;592,991;-6042,271
10;2;4;2;599,764;-6025,895
10;2;5;2;606,442;-6014,906
10;2;0;3;589,949;-6078,5
10;2;1;3;587,269;-6098,542
10;2;2;3;588,168;-6120,815
10;2;3;3;592,816;-6116,628
10;2;4;3;599,746;-6088,074
10;2;5;3;606,391;-6062,906
10;2;0;4;588,426;-6184,835
10;2;1;4;585,261;-6200,996
10;2;2;4;585,516;-6216,016
10;2;3;4;589,669;-6204,116
10;2;4;4;596,321;-6170,853
10;2;5;4;603,182;-6144,271
10;2;0;5;586,529;-6277,824
10;2;1;5;583,873;-6295,388
10;2;2;5;584,588;-6307,886
10;2;3;5;588,917;-6288,506
10;2;4;5;595,534;-6247,639
10;2;5;5;601,98;-6215,664
10;2;0;6;586,908;-6296,56
10;2;1;6;584,187;-6313,748
10;2;2;6;585,053;-6327,138
10;2;3;6;590,036;-6311,456
10;2;4;6;597,058;-6272,39
10;2;5;6;603,3;-6239,651
10;2;0;7;588,441;-6304,773
10;2;1;7;585,737;-6322,199
10;2;2;7;586,176;-6333,49
10;2;3;7;590,419;-6313,693
10;2;4;7;596,933;-6271,666
10;2;5;7;603,148;-6238,523
10;2;0;8;591,356;-6321,221
10;2;1;8;587,881;-6334,26
10;2;2;8;586,993;-6337,382
10;2;3;8;590,547;-6313,233
10;2;4;8;596,885;-6270,098
10;2;5;8;603,101;-6236,949
10;3;0;0;598,932;-5968,857
10;3;1;0;601,08;-6002,261
10;3;2;0;606,208;-6020,561
10;3;3;0;612,126;-6011,312
10;3;4;0;618,036;-5992,715
10;3;5;0;624,567;-5985,787
10;3;0;1;598,715;-6023,675
10;3;1;1;599,968;-6050,616
10;3;2;1;604,167;-6056,997
10;3;3;1;610,021;-6035,111
10;3;4;1;616,596;-6011,559
10;3;5;1;623,041;-6002,634
10;3;0;2;601,953;-6080,046
10;3;1;2;600,922;-6094,011
10;3;2;2;603,36;-6091,307
10;3;3;2;609,673;-6076,051
10;3;4;2;616,251;-6054,921
10;3;5;2;622,366;-6043,132
10;3;0;3;598,185;-6127,603
10;3;1;3;599,367;-6156,993
10;3;2;3;603,667;-6168,405
10;3;3;3;609,477;-6142,063
10;3;4;3;615,791;-6103,344
10;3;5;3;621,676;-6079,329
10;3;0;4;596,151;-6230,759
10;3;1;4;596,208;-6251,395
10;3;2;4;600,12;-6255,937
10;3;3;4;605,939;-6225,595
10;3;4;4;612,565;-6185,629
10;3;5;4;619,018;-6160,818
10;3;0;5;597,816;-6345,345
10;3;1;5;596,901;-6357,458
10;3;2;5;599,013;-6343,35
10;3;3;5;604,471;-6301,986
10;3;4;5;611,432;-6258,901
10;3;5;5;617,983;-6234,676
10;3;0;6;594,981;-6344,473
10;3;1;6;595,76;-6366,467
10;3;2;6;600,433;-6367,774
10;3;3;6;606,889;-6331,991
10;3;4;6;613,506;-6286,737
10;3;5;6;619,135;-6259,125
10;3;0;7;603,533;-6393,944
10;3;1;7;602,113;-6404,439
10;3;2;7;603,062;-6384,925
10;3;3;7;607,255;-6335,667
10;3;4;7;613,046;-6284,643
10;3;5;7;618,757;-6256,899
10;3;0;8;598,284;-6362,584
10;3;1;8;597,21;-6374,689
10;3;2;8;599,806;-6363,941
10;3;3;8;605,782;-6324,919
10;3;4;8;612,82;-6281,639
10;3;5;8;618,914;-6256,307
10;4;0;0;617,391;-6062,796
10;4;1;0;620,047;-6074,604
10;4;2;0;625,046;-6068,379
10;4;3;0;629,926;-6044,099
10;4;4;0;636,438;-6028,541
10;4;5;0;643,388;-6027,121
10;4;0;1;616,391;-6112,63
10;4;1;1;618,128;-6115,258
10;4;2;1;623,126;-6098,294
10;4;3;1;628,568;-6067,497
10;4;4;1;634,137;-6043,437
10;4;5;1;640,41;-6038,266
10;4;0;2;618,736;-6163,907
10;4;1;2;619,542;-6163,279
10;4;2;2;623,191;-6140,87
10;4;3;2;628,829;-6114,511
10;4;4;2;634,076;-6089,059
10;4;5;2;639,272;-6074,957
10;4;0;3;612,54;-6199,497
10;4;1;3;616,729;-6221,42
10;4;2;3;621,69;-6204,864
10;4;3;3;626,765;-6160,597
10;4;4;3;632,113;-6120,751
10;4;5;3;637,743;-6103,218
10;4;0;4;616,95;-6338,338
10;4;1;4;617,297;-6335,964
10;4;2;4;619,004;-6295,611
10;4;3;4;623,738;-6245,401
10;4;4;4;629,754;-6205,478
10;4;5;4;635,723;-6184,739
10;4;0;5;610,088;-6401,193
10;4;1;5;612,311;-6401,835
10;4;2;5;617,465;-6372,479
10;4;3;5;623,676;-6324,932
10;4;4;5;629,792;-6284,104
10;4;5;5;635,291;-6260,725
10;4;0;6;612,264;-6431,862
10;4;1;6;613,96;-6430,687
10;4;2;6;618,754;-6398,778
10;4;3;6;624,517;-6347,357
10;4;4;6;629,815;-6302,629
10;4;5;6;634,491;-6277,5
10;4;0;7;621,534;-6481,843
10;4;1;7;621,652;-6474,637
10;4;2;7;622,724;-6424,009
10;4;3;7;625,688;-6356,522
10;4;4;7;629,962;-6304,636
10;4;5;7;634,469;-6277,82
10;4;0;8;613,593;-6439,853
10;4;1;8;614,219;-6434,284
10;4;2;8;617,996;-6395,901
10;4;3;8;623,742;-6343,011
10;4;4;8;629,416;-6299,522
10;4;5;8;634,601;-6276,984
10;5;0;0;648,927;-6191,732
10;5;1;0;648,256;-6168,597
10;5;2;0;647,661;-6118,508
10;5;3;0;651,801;-6088,366
10;5;4;0;657,898;-6075,882
10;5;5;0;663,451;-6072,784
10;5;0;1;646,28;-6232,641
10;5;1;1;645,3;-6201,017
10;5;2;1;644,745;-6141,553
10;5;3;1;648,376;-6102,492
10;5;4;1;654,116;-6085,391
10;5;5;1;660,698;-6087,707
10;5;0;2;643,902;-6263,351
10;5;1;2;643,406;-6234,009
10;5;2;2;644,185;-6184,818
10;5;3;2;647,203;-6144,689
10;5;4;2;651,743;-6119,022
10;5;5;2;656,921;-6107,106
10;5;0;3;642,967;-6333,154
10;5;1;3;642,665;-6306,171
10;5;2;3;642,93;-6244,007
10;5;3;3;645,275;-6182,682
10;5;4;3;650,396;-6149,598
10;5;5;3;656,542;-6143,419
10;5;0;4;644,453;-6447,53
10;5;1;4;643,899;-6415,927
10;5;2;4;643,227;-6347,011
10;5;3;4;644,781;-6279,947
10;5;4;4;648,49;-6235,105
10;5;5;4;653,349;-6214,664
10;5;0;5;645,112;-6544,384
10;5;1;5;643,711;-6503,089
10;5;2;5;641,999;-6423,026
10;5;3;5;643,469;-6352,138
10;5;4;5;646,87;-6305,091
10;5;5;5;650,882;-6276,289
10;5;0;6;636,31;-6527,809
10;5;1;6;636,583;-6490,452
10;5;2;6;638,49;-6424,137
10;5;3;6;641,739;-6361,506
10;5;4;6;645,092;-6316,288
10;5;5;6;648,569;-6286,353
10;5;0;7;639,438;-6542,328
10;5;1;7;639,385;-6506,19
10;5;2;7;640,281;-6435,997
10;5;3;7;642,716;-6368,402
10;5;4;7;646,399;-6323,546
10;5;5;7;650,58;-6297,376
10;5;0;8;629,903;-6496,402
10;5;1;8;632,124;-6468,097
10;5;2;8;636,075;-6410,986
10;5;3;8;640,847;-6355,453
10;5;4;8;645,706;-6317,609
10;5;5;8;650,723;-6296,72
10;6;0;0;670,745;-6234,546
10;6;1;0;669,449;-6199,657
10;6;2;0;669,016;-6150,275
10;6;3;0;672,823;-6124,696
10;6;4;0;677,178;-6109,146
10;6;5;0;681,908;-6107,795
10;6;0;1;677,751;-6305,403
10;6;1;1;676,108;-6266,248
10;6;2;1;673,82;-6210,294
10;6;3;1;672,495;-6155,853
10;6;4;1;675,091;-6129,956
10;6;5;1;680,144;-6131,237
10;6;0;2;668,331;-6324,281
10;6;1;2;666,754;-6281,448
10;6;2;2;665,036;-6220,114
10;6;3;2;666,48;-6173,343
10;6;4;2;671,25;-6151,432
10;6;5;2;677,158;-6146,9
10;6;0;3;664,017;-6384,601
10;6;1;3;662,313;-6330,004
10;6;2;3;662,286;-6257,984
10;6;3;3;665,512;-6209,369
10;6;4;3;670,291;-6187,132
10;6;5;3;675,106;-6180,965
10;6;0;4;665,903;-6490,508
10;6;1;4;663,869;-6437,002
10;6;2;4;661,808;-6357,924
10;6;3;4;663,517;-6299,558
10;6;4;4;666,824;-6261,4
10;6;5;4;671,493;-6243,626
10;6;0;5;655,818;-6540,266
10;6;1;5;655,48;-6480,362
10;6;2;5;656,495;-6409,923
10;6;3;5;659,06;-6354,641
10;6;4;5;662,685;-6315,701
10;6;5;5;667,103;-6290,568
10;6;0;6;668,582;-6615,147
10;6;1;6;666,16;-6555,271
10;6;2;6;664,479;-6475,417
10;6;3;6;664,284;-6408,995
10;6;4;6;665,252;-6358,5
10;6;5;6;667,043;-6318,281
10;6;0;7;657,332;-6579,764
10;6;1;7;656,597;-6519,242
10;6;2;7;657,714;-6444,09
10;6;3;7;660,185;-6385,835
10;6;4;7;663,127;-6344,477
10;6;5;7;666,266;-6312,979
10;6;0;8;645,893;-6520,166
10;6;1;8;648,892;-6474,105
10;6;2;8;652,984;-6413,843
10;6;3;8;657,637;-6368,02
10;6;4;8;662,101;-6335,952
10;6;5;8;666,037;-6309,485
10;7;0;0;696,76;-6277,978
10;7;1;0;695,446;-6245,921
10;7;2;0;693,675;-6201,503
10;7;3;0;692,696;-6155,999
10;7;4;0;694,842;-6132,964
10;7;5;0;699,574;-6137,11
10;7;0;1;696,942;-6324,93
10;7;1;1;695,169;-6282,483
10;7;2;1;693,188;-6231,238
10;7;3;1;692,228;-6187,457
10;7;4;1;693,67;-6162,797
10;7;5;1;697,431;-6158,728
10;7;0;2;695,525;-6370,857
10;7;1;2;693,812;-6329,155
10;7;2;2;691,659;-6274,787
10;7;3;2;690,727;-6221,905
10;7;4;2;692,794;-6188,856
10;7;5;2;696,96;-6180,301
10;7;0;3;686,726;-6412,006
10;7;1;3;684,494;-6350,023
10;7;2;3;683,333;-6280,384
10;7;3;3;684,95;-6235,378
10;7;4;3;688,402;-6213,536
10;7;5;3;693,345;-6210,807
10;7;0;4;690,668;-6518,958
10;7;1;4;688,459;-6464,4
10;7;2;4;685,711;-6394,336
10;7;3;4;684,381;-6330,132
10;7;4;4;686,379;-6289,591
10;7;5;4;690,296;-6269,415
10;7;0;5;698,023;-6625,104
10;7;1;5;695,816;-6570,23
10;7;2;5;693,123;-6503,854
10;7;3;5;690,874;-6444,331
10;7;4;5;689,935;-6389,289
